UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3
University of California Irvine,Chaffey College,MATH 2B,MATH 65B,,
University of California Irvine,Chaffey College,MATH 3A,MATH 81,,
University of California Irvine,Chaffey College,I&C SCI 6N,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 6B,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 6D,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 45C,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 46,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 51,Not Articulated,,
University of California Irvine,Chaffey College,I&C SCI 53,Not Articulated,,
University of California Irvine,Chaffey College,IN4MATX 43,Not Articulated,,
University of California Irvine,Chaffey College,STATS 67,Not Articulated,,
University of California Los Angeles,Chaffey College,COM SCI 31,ENGIN 30; COMPSCI 1,ENGIN 30; COMPSCI 2,COMPSCI 1; COMPSCI 2
University of California Los Angeles,Chaffey College,COM SCI 32,COMPSCI 2,,
University of California Los Angeles,Chaffey College,COM SCI 33,COMPSCI 3,,
University of California Los Angeles,Chaffey College,COM SCI 35L,Not Articulated,,
University of California Los Angeles,Chaffey College,COM SCI M51A,Not Articulated,,
University of California Los Angeles,Chaffey College,EC ENGR M16,Not Articulated,,
University of California Los Angeles,Chaffey College,MATH 31A,MATH 65A,,
University of California Los Angeles,Chaffey College,MATH 31B,MATH 65B,,
University of California Los Angeles,Chaffey College,MATH 32A,MATH 75,,
University of California Los Angeles,Chaffey College,MATH 32B,MATH 75,,
University of California Los Angeles,Chaffey College,MATH 33A,MATH 81,,
University of California Los Angeles,Chaffey College,MATH 33B,MATH 85,,
University of California Los Angeles,Chaffey College,MATH 61,COMPSCI 4,,
University of California Los Angeles,Chaffey College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYS 45; PHYS 46; PHYS 47,,
University of California Los Angeles,Chaffey College,PHYSICS 4AL,Not Articulated,,
University of California Los Angeles,Chaffey College,PHYSICS 4BL,Not Articulated,,
University of California Los Angeles,Chaffey College,ENGCOMP 3,ENGL 1A,,
University of California Los Angeles,Chaffey College,,ENGL 1B,ENGL 1C,
University of California Los Angeles,Chaffey College,,Not Articulated,,
University of California Merced,Chaffey College,CSE 022,CISPROG 1,COMPSCI 1,
University of California Merced,Chaffey College,CSE 030,COMPSCI 2,,
University of California Merced,Chaffey College,MATH 021,MATH 65A,,
University of California Merced,Chaffey College,MATH 022,MATH 65B,,
University of California Merced,Chaffey College,MATH 023,MATH 75,,
University of California Merced,Chaffey College,MATH 024,MATH 81; MATH 85,,
University of California Merced,Chaffey College,PHYS 008; PHYS 008L,PHYS 45,,
University of California Merced,Chaffey College,PHYS 009; PHYS 009L,PHYS 46,,
University of California Merced,Chaffey College,CSE 015,Not Articulated,,
University of California Merced,Chaffey College,CSE 022,CISPROG 1,COMPSCI 1,
University of California Merced,Chaffey College,CSE 024,Not Articulated,,
University of California Merced,Chaffey College,CSE 030,COMPSCI 2,,
University of California Merced,Chaffey College,CSE 031,Not Articulated,,
University of California Merced,Chaffey College,ENGR 065,ENGIN 71,,
University of California Merced,Chaffey College,ENGR 091,Not Articulated,,
University of California Merced,Chaffey College,MATH 032,Not Articulated,,
University of California Merced,Chaffey College,ENGR 080,Not Articulated,,
University of California Merced,Chaffey College,WRI 001,ENGL 1A,,
University of California Merced,Chaffey College,WRI 010,ENGL 1B,ENGL 1C,
University of California Riverside,Chaffey College,CS 10A,ENGIN 30,,
University of California Riverside,Chaffey College,CS 10B,Not Articulated,,
University of California Riverside,Chaffey College,MATH 9A; MATH 9B; MATH 9C,MATH 65A; MATH 65B,,
University of California Riverside,Chaffey College,PHYS 40A,PHYS 45,,
University of California Riverside,Chaffey College,CS 11,COMPSCI 4,,
University of California Riverside,Chaffey College,CS 10C,COMPSCI 2,,
University of California Riverside,Chaffey College,CS 61,COMPSCI 3,,
University of California Riverside,Chaffey College,MATH 10A,MATH 75,,
University of California Riverside,Chaffey College,PHYS 40B,PHYS 45; PHYS 47,,
University of California Riverside,Chaffey College,PHYS 40C,PHYS 46,,
University of California Riverside,Chaffey College,EE 20B,Not Articulated,,
University of California Riverside,Chaffey College,MATH 31,MATH 81,,
University of California San Diego,Chaffey College,CSE 8A,Not Articulated,,
University of California San Diego,Chaffey College,CSE 8B,Not Articulated,,
University of California San Diego,Chaffey College,CSE 11,Not Articulated,,
University of California San Diego,Chaffey College,CSE 12,Not Articulated,,
University of California San Diego,Chaffey College,CSE 15L,Not Articulated,,
University of California San Diego,Chaffey College,CSE 20,Not Articulated,,
University of California San Diego,Chaffey College,CSE 21,Not Articulated,,
University of California San Diego,Chaffey College,CSE 30,Not Articulated,,
University of California San Diego,Chaffey College,MATH 18,MATH 81,,
University of California San Diego,Chaffey College,MATH 20A,MATH 65A,,
University of California San Diego,Chaffey College,MATH 20B,MATH 65B,,
University of California San Diego,Chaffey College,MATH 20C,MATH 75,,
University of California San Diego,Chaffey College,BILD 1,BIOL 40; BIOL 62; BIOL 63,,
University of California San Diego,Chaffey College,BILD 2,BIOL 40; BIOL 62; BIOL 63,,
University of California San Diego,Chaffey College,BILD 3,BIOL 40; BIOL 62; BIOL 63,,
University of California San Diego,Chaffey College,CHEM 6A,CHEM 24A,,
University of California San Diego,Chaffey College,CHEM 6B,CHEM 24A; CHEM 24B,,
University of California San Diego,Chaffey College,PHYS 2A,PHYS 45,,
University of California San Diego,Chaffey College,PHYS 2B,PHYS 46,,
University of California San Diego,Chaffey College,PHYS 4A,Not Articulated,,
University of California San Diego,Chaffey College,PHYS 4B,Not Articulated,,
University of California Santa Barbara,Chaffey College,MATH 3A,MATH 65A,,
University of California Santa Barbara,Chaffey College,MATH 3B,MATH 65B,,
University of California Santa Barbara,Chaffey College,MATH 4A,MATH 81,,
University of California Santa Barbara,Chaffey College,MATH 4B,MATH 85,,
University of California Santa Barbara,Chaffey College,CMPSC 16,COMPSCI 1,ENGIN 30,
University of California Santa Barbara,Chaffey College,CMPSC 24,COMPSCI 2,,
University of California Santa Barbara,Chaffey College,CMPSC 40,COMPSCI 4,,
University of California Santa Barbara,Chaffey College,CMPSC 32,Not Articulated,,
University of California Santa Barbara,Chaffey College,CMPSC 64,COMPSCI 3,,
University of California Santa Barbara,Chaffey College,MATH 6A,MATH 75,,
University of California Santa Barbara,Chaffey College,PHYS 1,PHYS 45,,
University of California Santa Barbara,Chaffey College,PHYS 2,PHYS 45; PHYS 47,,
University of California Santa Barbara,Chaffey College,PHYS 3; PHYS 3L,PHYS 46,,
University of California Santa Barbara,Chaffey College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 20A; PHYS 20B,,
University of California Santa Barbara,Chaffey College,PHYS 7A,PHYS 45,,
University of California Santa Barbara,Chaffey College,PHYS 7B,PHYS 45; PHYS 46,,
University of California Santa Barbara,Chaffey College,PHYS 7C,PHYS 46; PHYS 47,,
University of California Santa Barbara,Chaffey College,PHYS 7D,PHYS 45; PHYS 47,,
University of California Santa Barbara,Chaffey College,PHYS 7L,PHYS 45; PHYS 46; PHYS 47,,
University of California Santa Barbara,Chaffey College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 24A; CHEM 24B,,
University of California Santa Barbara,Chaffey College,MCDB 1A; MCDB 1LL,BIOL 40; BIOL 62; BIOL 63,,
University of California Santa Barbara,Chaffey College,MCDB 1B,BIOL 40; BIOL 62; BIOL 63,,
University of California Santa Barbara,Chaffey College,PSTAT 120A,Not Articulated,,
University of California Santa Cruz,Chaffey College,CSE 12,Not Articulated,,
University of California Santa Cruz,Chaffey College,CSE 16,Not Articulated,,
University of California Santa Cruz,Chaffey College,CSE 30,Not Articulated,,
University of California Santa Cruz,Chaffey College,MATH 19A,MATH 65A; MATH 65B,,
University of California Santa Cruz,Chaffey College,MATH 19B,MATH 65A; MATH 65B,,
University of California Santa Cruz,Chaffey College,AM 10,MATH 81,,
University of California Santa Cruz,Chaffey College,MATH 21,MATH 81,,
University of California Santa Cruz,Chaffey College,AM 30,MATH 75,,
University of California Santa Cruz,Chaffey College,MATH 23A,MATH 75,,
