UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California Merced,Copper Mountain College,PHYS 009; PHYS 009L,PH 004B,,,
University of California Merced,Copper Mountain College,CSE 015,MATH 004,,,
University of California Merced,Copper Mountain College,CSE 022,CS 089,PH 005,,
University of California Merced,Copper Mountain College,CSE 024,Not Articulated,,,
University of California Merced,Copper Mountain College,CSE 030,CS 089A,,,
University of California Merced,Copper Mountain College,CSE 031,CS 087,,,
University of California Merced,Copper Mountain College,ENGR 065,Not Articulated,,,
University of California Merced,Copper Mountain College,ENGR 091,Not Articulated,,,
University of California Merced,Copper Mountain College,MATH 032,Not Articulated,,,
University of California Merced,Copper Mountain College,ENGR 080,Not Articulated,,,
University of California Merced,Copper Mountain College,WRI 001,ENG 003A,,,
University of California Merced,Copper Mountain College,WRI 010,ENG 001B,ENG 001C,SOC 004,SP 007
University of California Riverside,Copper Mountain College,CS 10A,CS 089,PH 005,,
University of California Riverside,Copper Mountain College,CS 10B,CS 089A,,,
University of California Riverside,Copper Mountain College,MATH 9A; MATH 9B; MATH 9C,MATH 001A; MATH 001B,,,
University of California Riverside,Copper Mountain College,PHYS 40A,PH 004A,,,
University of California Riverside,Copper Mountain College,CS 11,MATH 004,,,
University of California Riverside,Copper Mountain College,CS 10C,Not Articulated,,,
University of California Riverside,Copper Mountain College,CS 61,CS 087,,,
University of California Riverside,Copper Mountain College,MATH 10A,MATH 002A,,,
University of California Riverside,Copper Mountain College,PHYS 40B,PH 004A; PH 004B,,,
University of California Riverside,Copper Mountain College,PHYS 40C,PH 004B,,,
University of California Riverside,Copper Mountain College,EE 20B,Not Articulated,,,
University of California Riverside,Copper Mountain College,MATH 31,MATH 002B,,,
University of California San Diego,Copper Mountain College,CSE 8A,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 8B,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 11,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 12,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 15L,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 20,MATH 004,,,
University of California San Diego,Copper Mountain College,CSE 21,Not Articulated,,,
University of California San Diego,Copper Mountain College,CSE 30,Not Articulated,,,
University of California San Diego,Copper Mountain College,MATH 18,MATH 002B,,,
University of California San Diego,Copper Mountain College,MATH 20A,MATH 001A,,,
University of California San Diego,Copper Mountain College,MATH 20B,MATH 001B,,,
University of California San Diego,Copper Mountain College,MATH 20C,MATH 002A,,,
University of California San Diego,Copper Mountain College,BILD 1,BI 005; BI 006,,,
University of California San Diego,Copper Mountain College,BILD 2,BI 005; BI 006,,,
University of California San Diego,Copper Mountain College,BILD 3,BI 005; BI 006,,,
University of California San Diego,Copper Mountain College,CHEM 6A,CH 001A,,,
University of California San Diego,Copper Mountain College,CHEM 6B,CH 001A; CH 001B,,,
University of California San Diego,Copper Mountain College,PHYS 2A,PH 004A,,,
University of California San Diego,Copper Mountain College,PHYS 2B,PH 004B,,,
University of California San Diego,Copper Mountain College,PHYS 4A,Not Articulated,,,
University of California San Diego,Copper Mountain College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,Copper Mountain College,MATH 3A,MATH 001A,,,
University of California Santa Barbara,Copper Mountain College,MATH 3B,MATH 001B,,,
University of California Santa Barbara,Copper Mountain College,MATH 4A,MATH 002B,,,
University of California Santa Barbara,Copper Mountain College,MATH 4B,MATH 002C,,,
University of California Santa Barbara,Copper Mountain College,CMPSC 16,CS 089,,,
University of California Santa Barbara,Copper Mountain College,CMPSC 24,CS 089A,,,
University of California Santa Barbara,Copper Mountain College,CMPSC 40,MATH 004,,,
University of California Santa Barbara,Copper Mountain College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,Copper Mountain College,CMPSC 64,CS 087,,,
University of California Santa Barbara,Copper Mountain College,MATH 6A,MATH 002A,,,
University of California Santa Barbara,Copper Mountain College,PHYS 1,PH 004A,,,
University of California Santa Barbara,Copper Mountain College,PHYS 2,PH 004A; PH 004B,,,
University of California Santa Barbara,Copper Mountain College,PHYS 3; PHYS 3L,PH 004B,,,
University of California Santa Barbara,Copper Mountain College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PH 002A; PH 002B,,,
University of California Santa Barbara,Copper Mountain College,PHYS 7A,PH 004A,,,
University of California Santa Barbara,Copper Mountain College,PHYS 7B,PH 004A; PH 004B,,,
University of California Santa Barbara,Copper Mountain College,PHYS 7C,PH 004B; PH 004C,,,
University of California Santa Barbara,Copper Mountain College,PHYS 7D,PH 004B; PH 004C,,,
University of California Santa Barbara,Copper Mountain College,PHYS 7L,PH 004A; PH 004B,,,
University of California Santa Barbara,Copper Mountain College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CH 001A; CH 001B,,,
University of California Santa Barbara,Copper Mountain College,MCDB 1A; MCDB 1LL,BI 005; BI 006,,,
University of California Santa Barbara,Copper Mountain College,MCDB 1B,BI 005; BI 006,,,
University of California Santa Barbara,Copper Mountain College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,Copper Mountain College,CSE 12,CS 087,,,
University of California Santa Cruz,Copper Mountain College,CSE 16,MATH 004,,,
University of California Santa Cruz,Copper Mountain College,CSE 30,Not Articulated,,,
University of California Santa Cruz,Copper Mountain College,MATH 19A,MATH 001A,,,
University of California Santa Cruz,Copper Mountain College,MATH 19B,MATH 001B,,,
University of California Santa Cruz,Copper Mountain College,AM 10,MATH 002B,,,
University of California Santa Cruz,Copper Mountain College,MATH 21,MATH 002B,,,
University of California Santa Cruz,Copper Mountain College,AM 30,MATH 002A,,,
University of California Santa Cruz,Copper Mountain College,MATH 23A,MATH 002A,,,
